Node_ID	9301253	cp_level	cp_r_citing_zero	cp_r_citing_nonzero	tr_citing	cp_r_cited_zero	cp_r_cited_nonzero	tr_cited	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	11	network_degree	network_indegree	network_outdegree	cluster_degree	cluster_indegree	cluster_outdegree	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	100	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	297	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_modularity	cp_r_citing_zero_bdid_clustered-cit_hepph_modularity	cp_r_citing_nonzero_bdid_clustered-cit_hepph_modularity	tr_citing_bdid_clustered-cit_hepph_modularity	cp_r_cited_zero_bdid_clustered-cit_hepph_modularity	cp_r_cited_nonzero_bdid_clustered-cit_hepph_modularity	tr_cited_bdid_clustered-cit_hepph_modularity	cp_level_bdid-cit_hepph_modularity	cp_r_citing_zero_bdid-cit_hepph_modularity	cp_r_citing_nonzero_bdid-cit_hepph_modularity	tr_citing_bdid-cit_hepph_modularity	cp_r_cited_zero_bdid-cit_hepph_modularity	cp_r_cited_nonzero_bdid-cit_hepph_modularity	tr_cited_bdid-cit_hepph_modularity	6	network_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity
9710310	9212210.0	6.0	1.0	5.0	8.0	1.0	5.0	10.0	6	1	5	8	1	5	10	17.0	12	6	6	12.0	6.0	6.0	5.0	1.0	4.0	7.0	1.0	4.0	9.0	6	1	5	8	1	5	10	64.0	12	6	6	11.0	5.0	6.0	3.0	1.0	2.0	2.0	0.0	3.0	7.0	6	1	5	8	1	5	10	388.0	12	6	6	9.0	3.0	6.0	6	1	5	8	1	5	10	6	1	5	8	1	5	10	9.0	12	6	6	12	6	6
9710311	9408254.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	17.0	4	0	4	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	64.0	4	0	4	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	388.0	4	0	4	2.0	0.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	4	0	4	2	0	2
9710312	9307364.0	25.0	2.0	23.0	77.0	3.0	22.0	105.0	43	4	39	139	10	33	154	1.0	69	43	26	39.0	25.0	14.0	21.0	2.0	19.0	57.0	4.0	17.0	78.0	43	4	39	139	10	33	154	7.0	69	43	26	34.0	21.0	13.0	16.0	2.0	14.0	44.0	2.0	14.0	61.0	43	4	39	139	10	33	154	14.0	69	43	26	24.0	16.0	8.0	25	2	23	77	3	22	105	43	4	39	139	10	33	154	2.0	69	43	26	39	25	14
9710313	9304207.0	29.0	7.0	22.0	98.0	10.0	19.0	48.0	35	6	29	109	15	20	72	0.0	50	35	15	38.0	29.0	9.0	24.0	5.0	19.0	93.0	8.0	16.0	33.0	35	6	29	109	15	20	72	4.0	50	35	15	30.0	24.0	6.0	5.0	2.0	3.0	9.0	0.0	5.0	7.0	35	6	29	109	15	20	72	238.0	50	35	15	7.0	5.0	2.0	34	6	28	108	14	20	69	35	6	29	109	15	20	72	0.0	50	35	15	48	34	14
9710314	9306290.0	13.0	3.0	10.0	21.0	0.0	13.0	26.0	17	5	12	29	2	15	35	8.0	40	17	23	21.0	13.0	8.0	10.0	2.0	8.0	20.0	0.0	10.0	18.0	17	5	12	29	2	15	35	42.0	40	17	23	18.0	10.0	8.0	9.0	2.0	7.0	19.0	0.0	9.0	9.0	17	5	12	29	2	15	35	222.0	40	17	23	10.0	9.0	1.0	14	3	11	26	0	14	30	17	5	12	29	2	15	35	5.0	40	17	23	23	14	9
9710315	9505353.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	1	1	0	0	0	1	4	2.0	9	1	8	9.0	1.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	1	1	0	0	0	1	4	119.0	9	1	8	7.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	4	108.0	9	1	8	6.0	0.0	6.0	1	1	0	0	0	1	4	1	1	0	0	0	1	4	3.0	9	1	8	9	1	8
9710316	9501344.0	24.0	9.0	15.0	76.0	3.0	21.0	58.0	24	9	15	76	3	21	58	3.0	32	24	8	30.0	24.0	6.0	23.0	8.0	15.0	76.0	2.0	21.0	58.0	24	9	15	76	3	21	58	8.0	32	24	8	29.0	23.0	6.0	19.0	5.0	14.0	68.0	0.0	19.0	51.0	24	9	15	76	3	21	58	138.0	32	24	8	24.0	19.0	5.0	24	9	15	76	3	21	58	24	9	15	76	3	21	58	8.0	32	24	8	32	24	8
9710317	9504372.0	18.0	8.0	10.0	18.0	0.0	18.0	64.0	19	9	10	18	0	19	66	16.0	26	19	7	25.0	18.0	7.0	17.0	7.0	10.0	18.0	0.0	17.0	62.0	19	9	10	18	0	19	66	31.0	26	19	7	24.0	17.0	7.0	14.0	8.0	6.0	9.0	0.0	14.0	54.0	19	9	10	18	0	19	66	57.0	26	19	7	21.0	14.0	7.0	19	9	10	18	0	19	66	19	9	10	18	0	19	66	6.0	26	19	7	26	19	7
9710318	9411375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	24.0	2	0	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	103.0	2	0	2	1.0	0.0	1.0								0	0	0	0	0	0	0	4926.0	2	0	2				0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	2	0	2	2	0	2
9710319	9508347.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	1	0	0	5.0	2	1	1	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	1	0	0	105.0	2	1	1	1.0	1.0	0.0								1	1	0	0	1	0	0	4503.0	2	1	1				1	1	0	0	1	0	0	1	1	0	0	1	0	0	7.0	2	1	1	2	1	1
9710320	9210253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	15.0	8	0	8	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	104.0	8	0	8	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1936.0	8	0	8	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	8	0	8	5	0	5
9710321	9405236.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	37.0	3	1	2	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	144.0	3	1	2	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	2	2859.0	3	1	2	1.0	0.0	1.0	1	1	0	0	0	1	2	1	1	0	0	0	1	2	1.0	3	1	2	3	1	2
9710322	9504410.0	6.0	3.0	3.0	4.0	2.0	4.0	8.0	7	3	4	7	2	5	10	6.0	10	7	3	9.0	6.0	3.0	5.0	2.0	3.0	6.0	0.0	5.0	9.0	7	3	4	7	2	5	10	305.0	10	7	3	7.0	5.0	2.0	5.0	2.0	3.0	6.0	0.0	5.0	9.0	7	3	4	7	2	5	10	771.0	10	7	3	7.0	5.0	2.0	6	3	3	4	2	4	8	7	3	4	7	2	5	10	5.0	10	7	3	9	6	3
9710323	9401288.0	16.0	5.0	11.0	19.0	2.0	14.0	61.0	18	6	12	21	3	15	62	1.0	35	18	17	33.0	16.0	17.0	7.0	2.0	5.0	8.0	0.0	7.0	27.0	18	6	12	21	3	15	62	7.0	35	18	17	16.0	7.0	9.0	6.0	2.0	4.0	6.0	0.0	6.0	35.0	18	6	12	21	3	15	62	241.0	35	18	17	15.0	6.0	9.0	16	5	11	19	2	14	61	18	6	12	21	3	15	62	2.0	35	18	17	33	16	17
9710325	9210253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	8.0	2	0	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	40.0	2	0	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1146.0	2	0	2	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	2	0	2	2	0	2
9710326	9308265.0	3.0	1.0	2.0	3.0	0.0	3.0	12.0	4	2	2	3	1	3	12	6.0	13	4	9	9.0	3.0	6.0	3.0	1.0	2.0	3.0	0.0	3.0	12.0	4	2	2	3	1	3	12	90.0	13	4	9	9.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	2	3	1	3	12	2114.0	13	4	9	3.0	0.0	3.0	3	1	2	3	0	3	12	4	2	2	3	1	3	12	5.0	13	4	9	9	3	6
9710327	9211204.0	5.0	4.0	1.0	1.0	0.0	5.0	36.0	6	5	1	1	0	6	44	19.0	37	6	31	34.0	5.0	29.0	5.0	4.0	1.0	1.0	0.0	5.0	38.0	6	5	1	1	0	6	44	36.0	37	6	31	34.0	5.0	29.0	1.0	1.0	0.0	0.0	0.0	1.0	15.0	6	5	1	1	0	6	44	24.0	37	6	31	27.0	1.0	26.0	6	5	1	1	0	6	42	6	5	1	1	0	6	44	11.0	37	6	31	36	6	30
9710328	9204225.0	8.0	3.0	5.0	7.0	1.0	7.0	14.0	9	4	5	7	1	8	15	2.0	21	9	12	16.0	8.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	9	4	5	7	1	8	15	10.0	21	9	12	10.0	1.0	9.0	2.0	2.0	0.0	0.0	0.0	2.0	5.0	9	4	5	7	1	8	15	319.0	21	9	12	5.0	2.0	3.0	8	3	5	7	1	7	12	9	4	5	7	1	8	15	3.0	21	9	12	12	8	4
9710329	9509365.0	5.0	1.0	4.0	6.0	0.0	5.0	20.0	5	1	4	6	0	5	20	8.0	11	5	6	11.0	5.0	6.0	5.0	1.0	4.0	6.0	0.0	5.0	20.0	5	1	4	6	0	5	20	42.0	11	5	6	11.0	5.0	6.0	4.0	1.0	3.0	5.0	0.0	4.0	17.0	5	1	4	6	0	5	20	68.0	11	5	6	10.0	4.0	6.0	5	1	4	6	0	5	20	5	1	4	6	0	5	20	5.0	11	5	6	11	5	6
9710330	9207265.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1	1	0	0	0	1	3	5.0	9	1	8	9.0	1.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1	1	0	0	0	1	3	27.0	9	1	8	7.0	1.0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	0	1	3	1346.0	9	1	8	2.0	1.0	1.0	1	1	0	0	0	1	3	1	1	0	0	0	1	3	7.0	9	1	8	9	1	8
9710331	9409244.0	30.0	6.0	24.0	124.0	0.0	30.0	274.0	30	6	24	124	0	30	274	1.0	56	30	26	56.0	30.0	26.0	30.0	6.0	24.0	124.0	0.0	30.0	272.0	30	6	24	124	0	30	274	1.0	56	30	26	54.0	30.0	24.0	24.0	3.0	21.0	100.0	0.0	24.0	206.0	30	6	24	124	0	30	274	3.0	56	30	26	42.0	24.0	18.0	30	6	24	124	0	30	274	30	6	24	124	0	30	274	2.0	56	30	26	56	30	26
9710333	9305266.0	17.0	3.0	14.0	31.0	3.0	14.0	28.0	22	5	17	36	7	15	29	3.0	29	22	7	24.0	17.0	7.0	8.0	3.0	5.0	11.0	2.0	6.0	14.0	22	5	17	36	7	15	29	19.0	29	22	7	13.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22	5	17	36	7	15	29	369.0	29	22	7	4.0	0.0	4.0	12	4	8	19	2	10	23	22	5	17	36	7	15	29	1.0	29	22	7	19	12	7
9710334	9704383.0	22.0	7.0	15.0	27.0	5.0	17.0	17.0	23	8	15	27	6	17	17	18.0	24	23	1	23.0	22.0	1.0	12.0	7.0	5.0	7.0	4.0	8.0	8.0	23	8	15	27	6	17	17	98.0	24	23	1	13.0	12.0	1.0	5.0	5.0	0.0	0.0	5.0	0.0	0.0	23	8	15	27	6	17	17	969.0	24	23	1	5.0	5.0	0.0	22	7	15	27	5	17	17	23	8	15	27	6	17	17	13.0	24	23	1	23	22	1
9710335	9211256.0	89.0	5.0	84.0	500.0	11.0	78.0	590.0	152	16	136	811	34	118	758	1.0	181	152	29	115.0	89.0	26.0	72.0	5.0	67.0	416.0	6.0	66.0	496.0	152	16	136	811	34	118	758	7.0	181	152	29	92.0	72.0	20.0	50.0	3.0	47.0	338.0	1.0	49.0	471.0	152	16	136	811	34	118	758	14.0	181	152	29	68.0	50.0	18.0	89	5	84	500	11	78	590	152	16	136	811	34	118	758	2.0	181	152	29	114	89	25
9710336	9211304.0	45.0	5.0	40.0	192.0	1.0	44.0	381.0	50	6	44	213	1	49	413	1.0	72	50	22	64.0	45.0	19.0	39.0	3.0	36.0	169.0	1.0	38.0	293.0	50	6	44	213	1	49	413	7.0	72	50	22	54.0	39.0	15.0	33.0	3.0	30.0	139.0	0.0	33.0	264.0	50	6	44	213	1	49	413	14.0	72	50	22	47.0	33.0	14.0	45	5	40	192	1	44	381	50	6	44	213	1	49	413	2.0	72	50	22	64	45	19
9710337	9506380.0	24.0	4.0	20.0	77.0	6.0	18.0	18.0	25	5	20	78	7	18	18	0.0	26	25	1	25.0	24.0	1.0	23.0	4.0	19.0	70.0	5.0	18.0	18.0	25	5	20	78	7	18	18	18.0	26	25	1	24.0	23.0	1.0	14.0	2.0	12.0	44.0	14.0	0.0	0.0	25	5	20	78	7	18	18	77.0	26	25	1	14.0	14.0	0.0	25	5	20	78	7	18	18	25	5	20	78	7	18	18	4.0	26	25	1	26	25	1
9710338	9204219.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	7	7	0	0	3	4	6	20.0	13	7	6	4.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	7	7	0	0	3	4	6	273.0	13	7	6	5.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	7	0	0	3	4	6	1055.0	13	7	6	2.0	0.0	2.0	3	3	0	0	3	0	0	7	7	0	0	3	4	6	6.0	13	7	6	4	3	1
9710339	9302307.0	19.0	4.0	15.0	95.0	3.0	16.0	51.0	19	4	15	95	2	17	63	10.0	32	19	13	29.0	19.0	10.0	18.0	3.0	15.0	95.0	3.0	15.0	46.0	19	4	15	95	2	17	63	49.0	32	19	13	24.0	18.0	6.0	17.0	3.0	14.0	92.0	3.0	14.0	42.0	19	4	15	95	2	17	63	135.0	32	19	13	21.0	17.0	4.0	19	4	15	95	3	16	51	19	4	15	95	2	17	63	12.0	32	19	13	29	19	10
9710340	9212210.0	4.0	2.0	2.0	2.0	1.0	3.0	3.0	4	2	2	2	1	3	3	17.0	9	4	5	8.0	4.0	4.0	3.0	2.0	1.0	1.0	1.0	2.0	2.0	4	2	2	2	1	3	3	64.0	9	4	5	7.0	3.0	4.0	2.0	1.0	1.0	1.0	0.0	2.0	2.0	4	2	2	2	1	3	3	388.0	9	4	5	6.0	2.0	4.0	4	2	2	2	1	3	3	4	2	2	2	1	3	3	9.0	9	4	5	8	4	4
9710341	9209261.0	6.0	5.0	1.0	1.0	1.0	5.0	20.0	6	5	1	1	1	5	20	11.0	36	6	30	26.0	6.0	20.0	6.0	5.0	1.0	1.0	1.0	5.0	20.0	6	5	1	1	1	5	20	13.0	36	6	30	24.0	6.0	18.0	5.0	4.0	1.0	1.0	0.0	5.0	20.0	6	5	1	1	1	5	20	46.0	36	6	30	15.0	5.0	10.0	6	5	1	1	1	5	20	6	5	1	1	1	5	20	6.0	36	6	30	25	6	19
9710342	9404282.0	15.0	7.0	8.0	17.0	2.0	13.0	26.0	16	8	8	17	2	14	27	1.0	21	16	5	20.0	15.0	5.0	14.0	6.0	8.0	17.0	2.0	12.0	23.0	16	8	8	17	2	14	27	1.0	21	16	5	18.0	14.0	4.0	5.0	3.0	2.0	3.0	3.0	2.0	2.0	16	8	8	17	2	14	27	441.0	21	16	5	6.0	5.0	1.0	15	7	8	17	2	13	26	16	8	8	17	2	14	27	2.0	21	16	5	20	15	5
9710343	9307205.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2	2	0	0	0	2	2	24.0	6	2	4	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2	2	0	0	0	2	2	123.0	6	2	4	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2	2	0	0	0	2	2	956.0	6	2	4	3.0	1.0	2.0	2	2	0	0	0	2	2	2	2	0	0	0	2	2	5.0	6	2	4	6	2	4
9710344	9304225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1.0	12	0	12	12.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	6.0	12	0	12	12.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	315.0	12	0	12	4.0	0.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	12	0	12	12	0	12
9710345	9310246.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	1	1	0	0	0	1	4	5.0	12	1	11	9.0	1.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	1	1	0	0	0	1	4	14.0	12	1	11	9.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	4	923.0	12	1	11	1.0	0.0	1.0	1	1	0	0	0	1	4	1	1	0	0	0	1	4	7.0	12	1	11	8	1	7
9710346	9604311.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	4	3	1	1	3	1	1	6.0	5	4	1	2.0	2.0	0.0								4	3	1	1	3	1	1	1957.0	5	4	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	3	1	1	3	1	1	1268.0	5	4	1	1.0	0.0	1.0	2	1	1	1	2	0	0	4	3	1	1	3	1	1	8.0	5	4	1	2	2	0
9710347	9207245.0	8.0	5.0	3.0	5.0	0.0	8.0	55.0	8	5	3	5	0	8	55	8.0	25	8	17	25.0	8.0	17.0	4.0	3.0	1.0	1.0	0.0	4.0	35.0	8	5	3	5	0	8	55	42.0	25	8	17	20.0	4.0	16.0	4.0	3.0	1.0	2.0	0.0	4.0	31.0	8	5	3	5	0	8	55	68.0	25	8	17	16.0	4.0	12.0	8	5	3	5	0	8	55	8	5	3	5	0	8	55	5.0	25	8	17	25	8	17
9710348	9407226.0	11.0	4.0	7.0	18.0	11.0	0.0	0.0	11	4	7	18	10	1	1	26.0	12	11	1	11.0	11.0	0.0	10.0	4.0	6.0	15.0	10.0	0.0	0.0	11	4	7	18	10	1	1	313.0	12	11	1	10.0	10.0	0.0	9.0	3.0	6.0	15.0	9.0	0.0	0.0	11	4	7	18	10	1	1	813.0	12	11	1	9.0	9.0	0.0	10	3	7	18	10	0	0	11	4	7	18	10	1	1	14.0	12	11	1	10	10	0
9710349	9512370.0	6.0	3.0	3.0	6.0	0.0	6.0	6.0	6	3	3	6	0	6	6	3.0	8	6	2	8.0	6.0	2.0	6.0	3.0	3.0	6.0	6.0	0.0	0.0	6	3	3	6	0	6	6	8.0	8	6	2	6.0	6.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	6	3	3	6	0	6	6	2729.0	8	6	2	1.0	1.0	0.0	6	3	3	6	0	6	6	6	3	3	6	0	6	6	8.0	8	6	2	8	6	2
9710350	9208242.0	3.0	3.0	0.0	0.0	0.0	3.0	19.0	4	4	0	0	0	4	21	19.0	22	4	18	21.0	3.0	18.0	2.0	2.0	0.0	0.0	0.0	2.0	12.0	4	4	0	0	0	4	21	36.0	22	4	18	19.0	2.0	17.0	3.0	3.0	0.0	0.0	0.0	3.0	14.0	4	4	0	0	0	4	21	84.0	22	4	18	17.0	3.0	14.0	3	3	0	0	0	3	19	4	4	0	0	0	4	21	11.0	22	4	18	21	3	18
9710351	9310233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	2	0	0	9.0	17	2	15	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	2	0	0	33.0	17	2	15	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	2	0	0	225.0	17	2	15	3.0	0.0	3.0	1	1	0	0	1	0	0	2	2	0	0	2	0	0	0.0	17	2	15	12	1	11
9710352	9302211.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	4	4	0	0	1	3	3	3.0	9	4	5	6.0	1.0	5.0	3.0	3.0	0.0	0.0	0.0	3.0	3.0	4	4	0	0	1	3	3	67.0	9	4	5	8.0	3.0	5.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	4	4	0	0	1	3	3	1213.0	9	4	5	4.0	2.0	2.0	1	1	0	0	0	1	1	4	4	0	0	1	3	3	8.0	9	4	5	6	1	5
9710353	9511378.0	9.0	5.0	4.0	4.0	0.0	9.0	121.0	14	8	6	7	3	11	136	19.0	66	14	52	59.0	9.0	50.0	8.0	5.0	3.0	3.0	0.0	8.0	112.0	14	8	6	7	3	11	136	36.0	66	14	52	53.0	8.0	45.0	4.0	3.0	1.0	1.0	0.0	4.0	94.0	14	8	6	7	3	11	136	24.0	66	14	52	51.0	4.0	47.0	11	6	5	5	1	10	132	14	8	6	7	3	11	136	11.0	66	14	52	61	11	50
9710354	9211304.0	47.0	5.0	42.0	171.0	4.0	43.0	192.0	48	5	43	173	5	43	192	1.0	61	48	13	60.0	47.0	13.0	42.0	5.0	37.0	154.0	2.0	40.0	154.0	48	5	43	173	5	43	192	1.0	61	48	13	51.0	42.0	9.0	22.0	4.0	18.0	43.0	0.0	22.0	84.0	48	5	43	173	5	43	192	41.0	61	48	13	27.0	22.0	5.0	48	5	43	173	5	43	192	48	5	43	173	5	43	192	2.0	61	48	13	61	48	13
9710355	9303241.0	4.0	2.0	2.0	2.0	0.0	4.0	24.0	5	3	2	2	1	4	27	9.0	19	5	14	16.0	4.0	12.0	2.0	1.0	1.0	1.0	0.0	2.0	16.0	5	3	2	2	1	4	27	48.0	19	5	14	13.0	2.0	11.0	2.0	1.0	1.0	1.0	0.0	2.0	16.0	5	3	2	2	1	4	27	168.0	19	5	14	12.0	2.0	10.0	5	3	2	2	1	4	25	5	3	2	2	1	4	27	0.0	19	5	14	18	5	13
9710356	9402283.0	28.0	5.0	23.0	102.0	2.0	26.0	85.0	41	9	32	133	6	35	117	13.0	49	41	8	34.0	28.0	6.0	32.0	5.0	27.0	119.0	2.0	30.0	108.0	41	9	32	133	6	35	117	9.0	49	41	8	40.0	32.0	8.0	19.0	2.0	17.0	65.0	0.0	19.0	70.0	41	9	32	133	6	35	117	10.0	49	41	8	26.0	19.0	7.0	28	5	23	102	2	26	85	41	9	32	133	6	35	117	7.0	49	41	8	34	28	6
9710357	9402360.0	9.0	2.0	7.0	14.0	0.0	9.0	20.0	10	3	7	16	0	10	33	10.0	25	10	15	18.0	9.0	9.0	6.0	1.0	5.0	6.0	0.0	6.0	14.0	10	3	7	16	0	10	33	17.0	25	10	15	15.0	6.0	9.0	4.0	1.0	3.0	6.0	4.0	0.0	0.0	10	3	7	16	0	10	33	929.0	25	10	15	4.0	4.0	0.0	4	2	2	2	0	4	10	10	3	7	16	0	10	33	12.0	25	10	15	13	4	9
9710358	9301259.0	13.0	3.0	10.0	37.0	1.0	12.0	40.0	13	3	10	37	0	13	48	9.0	20	13	7	18.0	13.0	5.0	13.0	3.0	10.0	37.0	0.0	13.0	44.0	13	3	10	37	0	13	48	33.0	20	13	7	19.0	13.0	6.0	12.0	3.0	9.0	34.0	0.0	12.0	39.0	13	3	10	37	0	13	48	60.0	20	13	7	16.0	12.0	4.0	13	3	10	37	0	13	48	13	3	10	37	0	13	48	0.0	20	13	7	20	13	7
9710359	9302210.0	2.0	1.0	1.0	1.0	0.0	2.0	2.0	3	2	1	1	0	3	4	8.0	6	3	3	3.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3	2	1	1	0	3	4	112.0	6	3	3	2.0	1.0	1.0								3	2	1	1	0	3	4	3438.0	6	3	3				3	2	1	1	0	3	4	3	2	1	1	0	3	4	5.0	6	3	3	6	3	3
